dataset,task,wavelet_type,largest_scale,layers,moments,model,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,n_pca_mean,best_cv_accuracy_mean
PEMS08,DAY,W2,4,1 2 3,1,LR,0.1773049645390071,0.0050135523375530655,0.17267286679181798,0.0036136915533419513,0.08543027683216468,0.0032050440030619368,0.08748013509253287,0.003951685142955137,0.08696406390647857,0.025002528698319825,0.17267286679181798,0.0036136915533419513,1.0,0.17633260855241484
PEMS08,DAY,W2,4,1 2 3,1,MLP,0.18036580813736472,0.007902123850630379,0.17648535838601231,0.005893628926741596,0.09195057293891232,0.00813824767449295,0.0937355594459571,0.009102194836382574,0.08247721698463743,0.011272124907007,0.17648535838601231,0.005893628926741596,1.0,0.17286683797852015
PEMS08,DAY,W2,4,1 2 3,1,XGB,0.24210526315789474,0.005260907182515234,0.2402365025786497,0.004070761922247356,0.21622930383224714,0.0045281349556317105,0.21771698033709833,0.004838163834866359,0.22934639934295564,0.010693152104599183,0.2402365025786497,0.004070761922247356,1.0,0.2355537985109047
PEMS08,HOUR,W2,4,1 2 3,1,LR,0.07569988801791713,0.005416456035003226,0.0836852847471127,0.0003428011288677563,0.013120421186346983,0.001058136050274614,0.011984654086572857,0.001772652569795142,0.009353955126919888,0.0025123879940674946,0.0836852847471127,0.0003428011288677563,1.0,0.0937339395137379
PEMS08,HOUR,W2,4,1 2 3,1,MLP,0.21754385964912282,0.01411230969809029,0.2225984753648805,0.012537845199098693,0.15865620257722807,0.00871855958670692,0.1570211912216454,0.010232716862030304,0.13807449205240235,0.010773261926685257,0.2225984753648805,0.012537845199098693,1.0,0.22737036304935096
PEMS08,HOUR,W2,4,1 2 3,1,XGB,0.2745054124673386,0.00840189063015061,0.27707032585265673,0.007144405180948139,0.23567835367763998,0.006848210038308134,0.23554238178877734,0.009073696940258235,0.240114833930089,0.00815706353126034,0.27707032585265673,0.007144405180948139,1.0,0.27145022072873426
PEMS08,WEEK,W2,4,1 2 3,1,LR,0.3216871967151922,0.007319970670701176,0.25,0.0,0.12168407305101778,0.002092499341089887,0.1566381012263134,0.006270035709861002,0.08042179917879805,0.001829992667675294,0.25,0.0,1.0,0.3227383540884233
PEMS08,WEEK,W2,4,1 2 3,1,MLP,0.3216871967151922,0.007319970670701176,0.25,0.0,0.12168407305101778,0.002092499341089887,0.1566381012263134,0.006270035709861002,0.08042179917879805,0.001829992667675294,0.25,0.0,1.0,0.3227383540884233
PEMS08,WEEK,W2,4,1 2 3,1,XGB,0.31907428144830163,0.007585448776934989,0.2541842610903998,0.003652810220655904,0.15625063857664973,0.007376025363361033,0.1869430412553089,0.009605535346058323,0.2753869789168794,0.03085324792178243,0.2541842610903998,0.003652810220655904,1.0,0.31908809382618436
